link_id,major_type_en,subtype_id,trace_id,weight,required,notes
stl_monstrosity_021_footprints_deep,Monstrosity,monstrosity_021,footprints_deep,25,false,범용 보정 후보
stl_monstrosity_021_dried_blood,Monstrosity,monstrosity_021,dried_blood,25,false,범용 보정 후보
stl_monstrosity_021_territory_scratches,Monstrosity,monstrosity_021,territory_scratches,25,false,범용 보정 후보
stl_monstrosity_022_mixed_track_pattern,Monstrosity,monstrosity_022,mixed_track_pattern,65,true,Monstrosity 대분류 기본 흔적
stl_monstrosity_022_mangled_carcass,Monstrosity,monstrosity_022,mangled_carcass,60,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_022_claw_marks_wall,Monstrosity,monstrosity_022,claw_marks_wall,55,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_022_torn_carcass,Monstrosity,monstrosity_022,torn_carcass,50,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_022_footprints_deep,Monstrosity,monstrosity_022,footprints_deep,25,false,범용 보정 후보
stl_monstrosity_022_dried_blood,Monstrosity,monstrosity_022,dried_blood,25,false,범용 보정 후보
stl_monstrosity_022_territory_scratches,Monstrosity,monstrosity_022,territory_scratches,25,false,범용 보정 후보
stl_monstrosity_023_mixed_track_pattern,Monstrosity,monstrosity_023,mixed_track_pattern,65,true,Monstrosity 대분류 기본 흔적
stl_monstrosity_023_mangled_carcass,Monstrosity,monstrosity_023,mangled_carcass,60,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_023_claw_marks_wall,Monstrosity,monstrosity_023,claw_marks_wall,55,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_023_torn_carcass,Monstrosity,monstrosity_023,torn_carcass,50,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_023_footprints_deep,Monstrosity,monstrosity_023,footprints_deep,25,false,범용 보정 후보
stl_monstrosity_023_dried_blood,Monstrosity,monstrosity_023,dried_blood,25,false,범용 보정 후보
stl_monstrosity_023_territory_scratches,Monstrosity,monstrosity_023,territory_scratches,25,false,범용 보정 후보
stl_monstrosity_024_mixed_track_pattern,Monstrosity,monstrosity_024,mixed_track_pattern,65,true,Monstrosity 대분류 기본 흔적
stl_monstrosity_024_mangled_carcass,Monstrosity,monstrosity_024,mangled_carcass,60,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_024_claw_marks_wall,Monstrosity,monstrosity_024,claw_marks_wall,55,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_024_torn_carcass,Monstrosity,monstrosity_024,torn_carcass,50,false,Monstrosity 대분류 기본 흔적
stl_monstrosity_024_footprints_deep,Monstrosity,monstrosity_024,footprints_deep,25,false,범용 보정 후보
stl_monstrosity_024_dried_blood,Monstrosity,monstrosity_024,dried_blood,25,false,범용 보정 후보
stl_monstrosity_024_territory_scratches,Monstrosity,monstrosity_024,territory_scratches,25,false,범용 보정 후보
stl_ooze_001_slime_trail,Ooze,ooze_001,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_001_dissolved_gear,Ooze,ooze_001,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_001_slime_puddle,Ooze,ooze_001,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_001_acid_scars,Ooze,ooze_001,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_001_wet_mucus_patch,Ooze,ooze_001,wet_mucus_patch,90,true,수중 분류
stl_ooze_001_drag_marks,Ooze,ooze_001,drag_marks,76,false,수중 분류
stl_ooze_001_footprints_deep,Ooze,ooze_001,footprints_deep,25,false,범용 보정 후보
stl_ooze_001_dried_blood,Ooze,ooze_001,dried_blood,25,false,범용 보정 후보
stl_ooze_001_territory_scratches,Ooze,ooze_001,territory_scratches,25,false,범용 보정 후보
stl_ooze_002_slime_trail,Ooze,ooze_002,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_002_dissolved_gear,Ooze,ooze_002,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_002_slime_puddle,Ooze,ooze_002,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_002_acid_scars,Ooze,ooze_002,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_002_footprints_deep,Ooze,ooze_002,footprints_deep,25,false,범용 보정 후보
stl_ooze_002_dried_blood,Ooze,ooze_002,dried_blood,25,false,범용 보정 후보
stl_ooze_002_territory_scratches,Ooze,ooze_002,territory_scratches,25,false,범용 보정 후보
stl_ooze_003_slime_trail,Ooze,ooze_003,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_003_dissolved_gear,Ooze,ooze_003,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_003_slime_puddle,Ooze,ooze_003,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_003_acid_scars,Ooze,ooze_003,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_003_footprints_deep,Ooze,ooze_003,footprints_deep,25,false,범용 보정 후보
stl_ooze_003_dried_blood,Ooze,ooze_003,dried_blood,25,false,범용 보정 후보
stl_ooze_003_territory_scratches,Ooze,ooze_003,territory_scratches,25,false,범용 보정 후보
stl_ooze_004_slime_trail,Ooze,ooze_004,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_004_dissolved_gear,Ooze,ooze_004,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_004_slime_puddle,Ooze,ooze_004,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_004_acid_scars,Ooze,ooze_004,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_004_wet_mucus_patch,Ooze,ooze_004,wet_mucus_patch,90,true,수중 분류
stl_ooze_004_drag_marks,Ooze,ooze_004,drag_marks,76,false,수중 분류
stl_ooze_004_footprints_deep,Ooze,ooze_004,footprints_deep,25,false,범용 보정 후보
stl_ooze_004_dried_blood,Ooze,ooze_004,dried_blood,25,false,범용 보정 후보
stl_ooze_004_territory_scratches,Ooze,ooze_004,territory_scratches,25,false,범용 보정 후보
stl_ooze_005_slime_trail,Ooze,ooze_005,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_005_dissolved_gear,Ooze,ooze_005,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_005_slime_puddle,Ooze,ooze_005,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_005_acid_scars,Ooze,ooze_005,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_005_footprints_deep,Ooze,ooze_005,footprints_deep,25,false,범용 보정 후보
stl_ooze_005_dried_blood,Ooze,ooze_005,dried_blood,25,false,범용 보정 후보
stl_ooze_005_territory_scratches,Ooze,ooze_005,territory_scratches,25,false,범용 보정 후보
stl_ooze_006_slime_trail,Ooze,ooze_006,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_006_dissolved_gear,Ooze,ooze_006,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_006_slime_puddle,Ooze,ooze_006,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_006_acid_scars,Ooze,ooze_006,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_006_poison_stain,Ooze,ooze_006,poison_stain,90,true,독성/질병 분류
stl_ooze_006_black_ichor,Ooze,ooze_006,black_ichor,76,false,독성/질병 분류
stl_ooze_006_footprints_deep,Ooze,ooze_006,footprints_deep,25,false,범용 보정 후보
stl_ooze_006_dried_blood,Ooze,ooze_006,dried_blood,25,false,범용 보정 후보
stl_ooze_006_territory_scratches,Ooze,ooze_006,territory_scratches,25,false,범용 보정 후보
stl_ooze_007_slime_trail,Ooze,ooze_007,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_007_dissolved_gear,Ooze,ooze_007,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_007_slime_puddle,Ooze,ooze_007,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_007_acid_scars,Ooze,ooze_007,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_007_footprints_deep,Ooze,ooze_007,footprints_deep,25,false,범용 보정 후보
stl_ooze_007_dried_blood,Ooze,ooze_007,dried_blood,25,false,범용 보정 후보
stl_ooze_007_territory_scratches,Ooze,ooze_007,territory_scratches,25,false,범용 보정 후보
stl_ooze_008_slime_trail,Ooze,ooze_008,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_008_dissolved_gear,Ooze,ooze_008,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_008_slime_puddle,Ooze,ooze_008,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_008_acid_scars,Ooze,ooze_008,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_008_footprints_deep,Ooze,ooze_008,footprints_deep,25,false,범용 보정 후보
stl_ooze_008_dried_blood,Ooze,ooze_008,dried_blood,25,false,범용 보정 후보
stl_ooze_008_territory_scratches,Ooze,ooze_008,territory_scratches,25,false,범용 보정 후보
stl_ooze_009_slime_trail,Ooze,ooze_009,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_009_dissolved_gear,Ooze,ooze_009,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_009_slime_puddle,Ooze,ooze_009,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_009_acid_scars,Ooze,ooze_009,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_009_footprints_deep,Ooze,ooze_009,footprints_deep,25,false,범용 보정 후보
stl_ooze_009_dried_blood,Ooze,ooze_009,dried_blood,25,false,범용 보정 후보
stl_ooze_009_territory_scratches,Ooze,ooze_009,territory_scratches,25,false,범용 보정 후보
stl_ooze_010_slime_trail,Ooze,ooze_010,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_010_dissolved_gear,Ooze,ooze_010,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_010_slime_puddle,Ooze,ooze_010,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_010_acid_scars,Ooze,ooze_010,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_010_footprints_deep,Ooze,ooze_010,footprints_deep,25,false,범용 보정 후보
stl_ooze_010_dried_blood,Ooze,ooze_010,dried_blood,25,false,범용 보정 후보
stl_ooze_010_territory_scratches,Ooze,ooze_010,territory_scratches,25,false,범용 보정 후보
stl_ooze_011_slime_trail,Ooze,ooze_011,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_011_dissolved_gear,Ooze,ooze_011,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_011_slime_puddle,Ooze,ooze_011,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_011_acid_scars,Ooze,ooze_011,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_011_torn_carcass,Ooze,ooze_011,torn_carcass,90,true,시체형/부패형 분류
stl_ooze_011_necrotic_wither,Ooze,ooze_011,necrotic_wither,83,false,시체형/부패형 분류
stl_ooze_011_grave_soil,Ooze,ooze_011,grave_soil,76,false,시체형/부패형 분류
stl_ooze_011_dried_blood,Ooze,ooze_011,dried_blood,69,false,시체형/부패형 분류
stl_ooze_011_black_ichor,Ooze,ooze_011,black_ichor,62,false,시체형/부패형 분류
stl_ooze_011_wet_mucus_patch,Ooze,ooze_011,wet_mucus_patch,90,true,수중 분류
stl_ooze_011_drag_marks,Ooze,ooze_011,drag_marks,76,false,수중 분류
stl_ooze_011_footprints_deep,Ooze,ooze_011,footprints_deep,25,false,범용 보정 후보
stl_ooze_011_territory_scratches,Ooze,ooze_011,territory_scratches,25,false,범용 보정 후보
stl_ooze_012_slime_trail,Ooze,ooze_012,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_012_dissolved_gear,Ooze,ooze_012,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_012_slime_puddle,Ooze,ooze_012,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_012_acid_scars,Ooze,ooze_012,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_012_footprints_deep,Ooze,ooze_012,footprints_deep,25,false,범용 보정 후보
stl_ooze_012_dried_blood,Ooze,ooze_012,dried_blood,25,false,범용 보정 후보
stl_ooze_012_territory_scratches,Ooze,ooze_012,territory_scratches,25,false,범용 보정 후보
stl_ooze_013_slime_trail,Ooze,ooze_013,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_013_dissolved_gear,Ooze,ooze_013,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_013_slime_puddle,Ooze,ooze_013,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_013_acid_scars,Ooze,ooze_013,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_013_footprints_deep,Ooze,ooze_013,footprints_deep,25,false,범용 보정 후보
stl_ooze_013_dried_blood,Ooze,ooze_013,dried_blood,25,false,범용 보정 후보
stl_ooze_013_territory_scratches,Ooze,ooze_013,territory_scratches,25,false,범용 보정 후보
stl_ooze_014_slime_trail,Ooze,ooze_014,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_014_dissolved_gear,Ooze,ooze_014,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_014_slime_puddle,Ooze,ooze_014,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_014_acid_scars,Ooze,ooze_014,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_014_torn_carcass,Ooze,ooze_014,torn_carcass,90,true,시체형/부패형 분류
stl_ooze_014_necrotic_wither,Ooze,ooze_014,necrotic_wither,83,false,시체형/부패형 분류
stl_ooze_014_grave_soil,Ooze,ooze_014,grave_soil,76,false,시체형/부패형 분류
stl_ooze_014_dried_blood,Ooze,ooze_014,dried_blood,69,false,시체형/부패형 분류
stl_ooze_014_black_ichor,Ooze,ooze_014,black_ichor,62,false,시체형/부패형 분류
stl_ooze_014_psychic_nosebleed,Ooze,ooze_014,psychic_nosebleed,90,true,정신/환각 분류
stl_ooze_014_psychic_scratches,Ooze,ooze_014,psychic_scratches,76,false,정신/환각 분류
stl_ooze_014_footprints_deep,Ooze,ooze_014,footprints_deep,25,false,범용 보정 후보
stl_ooze_014_territory_scratches,Ooze,ooze_014,territory_scratches,25,false,범용 보정 후보
stl_ooze_015_slime_trail,Ooze,ooze_015,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_015_dissolved_gear,Ooze,ooze_015,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_015_slime_puddle,Ooze,ooze_015,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_015_acid_scars,Ooze,ooze_015,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_015_footprints_deep,Ooze,ooze_015,footprints_deep,25,false,범용 보정 후보
stl_ooze_015_dried_blood,Ooze,ooze_015,dried_blood,25,false,범용 보정 후보
stl_ooze_015_territory_scratches,Ooze,ooze_015,territory_scratches,25,false,범용 보정 후보
stl_ooze_016_slime_trail,Ooze,ooze_016,slime_trail,65,true,Ooze 대분류 기본 흔적
stl_ooze_016_dissolved_gear,Ooze,ooze_016,dissolved_gear,60,false,Ooze 대분류 기본 흔적
stl_ooze_016_slime_puddle,Ooze,ooze_016,slime_puddle,55,false,Ooze 대분류 기본 흔적
stl_ooze_016_acid_scars,Ooze,ooze_016,acid_scars,50,false,Ooze 대분류 기본 흔적
stl_ooze_016_wet_mucus_patch,Ooze,ooze_016,wet_mucus_patch,90,true,수중 분류
stl_ooze_016_drag_marks,Ooze,ooze_016,drag_marks,76,false,수중 분류
stl_ooze_016_footprints_deep,Ooze,ooze_016,footprints_deep,25,false,범용 보정 후보
stl_ooze_016_dried_blood,Ooze,ooze_016,dried_blood,25,false,범용 보정 후보
stl_ooze_016_territory_scratches,Ooze,ooze_016,territory_scratches,25,false,범용 보정 후보
stl_plant_001_root_cracks,Plant,plant_001,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_001_pollen_residue,Plant,plant_001,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_001_spore_cloud_residue,Plant,plant_001,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_001_fungal_threads,Plant,plant_001,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_001_wet_mucus_patch,Plant,plant_001,wet_mucus_patch,90,true,수중 분류
stl_plant_001_slime_trail,Plant,plant_001,slime_trail,83,false,수중 분류
stl_plant_001_drag_marks,Plant,plant_001,drag_marks,76,false,수중 분류
stl_plant_001_footprints_deep,Plant,plant_001,footprints_deep,25,false,범용 보정 후보
stl_plant_001_dried_blood,Plant,plant_001,dried_blood,25,false,범용 보정 후보
stl_plant_001_territory_scratches,Plant,plant_001,territory_scratches,25,false,범용 보정 후보
stl_plant_002_root_cracks,Plant,plant_002,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_002_pollen_residue,Plant,plant_002,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_002_spore_cloud_residue,Plant,plant_002,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_002_fungal_threads,Plant,plant_002,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_002_wet_mucus_patch,Plant,plant_002,wet_mucus_patch,90,true,수중 분류
stl_plant_002_slime_trail,Plant,plant_002,slime_trail,83,false,수중 분류
stl_plant_002_drag_marks,Plant,plant_002,drag_marks,76,false,수중 분류
stl_plant_002_footprints_deep,Plant,plant_002,footprints_deep,25,false,범용 보정 후보
stl_plant_002_dried_blood,Plant,plant_002,dried_blood,25,false,범용 보정 후보
stl_plant_002_territory_scratches,Plant,plant_002,territory_scratches,25,false,범용 보정 후보
stl_plant_003_root_cracks,Plant,plant_003,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_003_pollen_residue,Plant,plant_003,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_003_spore_cloud_residue,Plant,plant_003,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_003_fungal_threads,Plant,plant_003,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_003_poison_stain,Plant,plant_003,poison_stain,90,true,독성/질병 분류
stl_plant_003_black_ichor,Plant,plant_003,black_ichor,76,false,독성/질병 분류
stl_plant_003_wet_mucus_patch,Plant,plant_003,wet_mucus_patch,90,true,수중 분류
stl_plant_003_slime_trail,Plant,plant_003,slime_trail,83,false,수중 분류
stl_plant_003_drag_marks,Plant,plant_003,drag_marks,76,false,수중 분류
stl_plant_003_footprints_deep,Plant,plant_003,footprints_deep,25,false,범용 보정 후보
stl_plant_003_dried_blood,Plant,plant_003,dried_blood,25,false,범용 보정 후보
stl_plant_003_territory_scratches,Plant,plant_003,territory_scratches,25,false,범용 보정 후보
stl_plant_004_root_cracks,Plant,plant_004,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_004_pollen_residue,Plant,plant_004,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_004_spore_cloud_residue,Plant,plant_004,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_004_fungal_threads,Plant,plant_004,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_004_wet_mucus_patch,Plant,plant_004,wet_mucus_patch,90,true,수중 분류
stl_plant_004_slime_trail,Plant,plant_004,slime_trail,83,false,수중 분류
stl_plant_004_drag_marks,Plant,plant_004,drag_marks,76,false,수중 분류
stl_plant_004_footprints_deep,Plant,plant_004,footprints_deep,25,false,범용 보정 후보
stl_plant_004_dried_blood,Plant,plant_004,dried_blood,25,false,범용 보정 후보
stl_plant_004_territory_scratches,Plant,plant_004,territory_scratches,25,false,범용 보정 후보
stl_plant_005_root_cracks,Plant,plant_005,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_005_pollen_residue,Plant,plant_005,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_005_spore_cloud_residue,Plant,plant_005,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_005_fungal_threads,Plant,plant_005,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_005_impossible_flower_ring,Plant,plant_005,impossible_flower_ring,90,true,요정계 분류
stl_plant_005_lost_path_marks,Plant,plant_005,lost_path_marks,83,false,요정계 분류
stl_plant_005_wet_mucus_patch,Plant,plant_005,wet_mucus_patch,90,true,수중 분류
stl_plant_005_slime_trail,Plant,plant_005,slime_trail,83,false,수중 분류
stl_plant_005_drag_marks,Plant,plant_005,drag_marks,76,false,수중 분류
stl_plant_005_footprints_deep,Plant,plant_005,footprints_deep,25,false,범용 보정 후보
stl_plant_005_dried_blood,Plant,plant_005,dried_blood,25,false,범용 보정 후보
stl_plant_005_territory_scratches,Plant,plant_005,territory_scratches,25,false,범용 보정 후보
stl_plant_006_root_cracks,Plant,plant_006,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_006_pollen_residue,Plant,plant_006,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_006_spore_cloud_residue,Plant,plant_006,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_006_fungal_threads,Plant,plant_006,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_006_wet_mucus_patch,Plant,plant_006,wet_mucus_patch,90,true,수중 분류
stl_plant_006_slime_trail,Plant,plant_006,slime_trail,83,false,수중 분류
stl_plant_006_drag_marks,Plant,plant_006,drag_marks,76,false,수중 분류
stl_plant_006_footprints_deep,Plant,plant_006,footprints_deep,25,false,범용 보정 후보
stl_plant_006_dried_blood,Plant,plant_006,dried_blood,25,false,범용 보정 후보
stl_plant_006_territory_scratches,Plant,plant_006,territory_scratches,25,false,범용 보정 후보
stl_plant_007_root_cracks,Plant,plant_007,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_007_pollen_residue,Plant,plant_007,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_007_spore_cloud_residue,Plant,plant_007,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_007_fungal_threads,Plant,plant_007,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_007_poison_stain,Plant,plant_007,poison_stain,90,true,독성/질병 분류
stl_plant_007_black_ichor,Plant,plant_007,black_ichor,76,false,독성/질병 분류
stl_plant_007_wet_mucus_patch,Plant,plant_007,wet_mucus_patch,90,true,수중 분류
stl_plant_007_slime_trail,Plant,plant_007,slime_trail,83,false,수중 분류
stl_plant_007_drag_marks,Plant,plant_007,drag_marks,76,false,수중 분류
stl_plant_007_footprints_deep,Plant,plant_007,footprints_deep,25,false,범용 보정 후보
stl_plant_007_dried_blood,Plant,plant_007,dried_blood,25,false,범용 보정 후보
stl_plant_007_territory_scratches,Plant,plant_007,territory_scratches,25,false,범용 보정 후보
stl_plant_008_root_cracks,Plant,plant_008,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_008_pollen_residue,Plant,plant_008,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_008_spore_cloud_residue,Plant,plant_008,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_008_fungal_threads,Plant,plant_008,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_008_psychic_nosebleed,Plant,plant_008,psychic_nosebleed,90,true,정신/환각 분류
stl_plant_008_psychic_scratches,Plant,plant_008,psychic_scratches,76,false,정신/환각 분류
stl_plant_008_wet_mucus_patch,Plant,plant_008,wet_mucus_patch,90,true,수중 분류
stl_plant_008_slime_trail,Plant,plant_008,slime_trail,83,false,수중 분류
stl_plant_008_drag_marks,Plant,plant_008,drag_marks,76,false,수중 분류
stl_plant_008_footprints_deep,Plant,plant_008,footprints_deep,25,false,범용 보정 후보
stl_plant_008_dried_blood,Plant,plant_008,dried_blood,25,false,범용 보정 후보
stl_plant_008_territory_scratches,Plant,plant_008,territory_scratches,25,false,범용 보정 후보
stl_plant_009_root_cracks,Plant,plant_009,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_009_pollen_residue,Plant,plant_009,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_009_spore_cloud_residue,Plant,plant_009,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_009_fungal_threads,Plant,plant_009,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_009_slime_trail,Plant,plant_009,slime_trail,90,true,기생/공생 분류
stl_plant_009_black_ichor,Plant,plant_009,black_ichor,83,false,기생/공생 분류
stl_plant_009_wet_mucus_patch,Plant,plant_009,wet_mucus_patch,90,true,수중 분류
stl_plant_009_drag_marks,Plant,plant_009,drag_marks,76,false,수중 분류
stl_plant_009_footprints_deep,Plant,plant_009,footprints_deep,25,false,범용 보정 후보
stl_plant_009_dried_blood,Plant,plant_009,dried_blood,25,false,범용 보정 후보
stl_plant_009_territory_scratches,Plant,plant_009,territory_scratches,25,false,범용 보정 후보
stl_plant_010_root_cracks,Plant,plant_010,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_010_pollen_residue,Plant,plant_010,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_010_spore_cloud_residue,Plant,plant_010,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_010_fungal_threads,Plant,plant_010,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_010_wet_mucus_patch,Plant,plant_010,wet_mucus_patch,90,true,수중 분류
stl_plant_010_slime_trail,Plant,plant_010,slime_trail,83,false,수중 분류
stl_plant_010_drag_marks,Plant,plant_010,drag_marks,76,false,수중 분류
stl_plant_010_footprints_deep,Plant,plant_010,footprints_deep,25,false,범용 보정 후보
stl_plant_010_dried_blood,Plant,plant_010,dried_blood,25,false,범용 보정 후보
stl_plant_010_territory_scratches,Plant,plant_010,territory_scratches,25,false,범용 보정 후보
stl_plant_011_root_cracks,Plant,plant_011,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_011_pollen_residue,Plant,plant_011,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_011_spore_cloud_residue,Plant,plant_011,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_011_fungal_threads,Plant,plant_011,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_011_wet_mucus_patch,Plant,plant_011,wet_mucus_patch,90,true,수중 분류
stl_plant_011_slime_trail,Plant,plant_011,slime_trail,83,false,수중 분류
stl_plant_011_drag_marks,Plant,plant_011,drag_marks,76,false,수중 분류
stl_plant_011_footprints_deep,Plant,plant_011,footprints_deep,25,false,범용 보정 후보
stl_plant_011_dried_blood,Plant,plant_011,dried_blood,25,false,범용 보정 후보
stl_plant_011_territory_scratches,Plant,plant_011,territory_scratches,25,false,범용 보정 후보
stl_plant_012_root_cracks,Plant,plant_012,root_cracks,65,true,Plant 대분류 기본 흔적
stl_plant_012_pollen_residue,Plant,plant_012,pollen_residue,60,false,Plant 대분류 기본 흔적
stl_plant_012_spore_cloud_residue,Plant,plant_012,spore_cloud_residue,55,false,Plant 대분류 기본 흔적
stl_plant_012_fungal_threads,Plant,plant_012,fungal_threads,50,false,Plant 대분류 기본 흔적
stl_plant_012_wet_mucus_patch,Plant,plant_012,wet_mucus_patch,90,true,수중 분류
stl_plant_012_slime_trail,Plant,plant_012,slime_trail,83,false,수중 분류
stl_plant_012_drag_marks,Plant,plant_012,drag_marks,76,false,수중 분류
stl_plant_012_footprints_deep,Plant,plant_012,footprints_deep,25,false,범용 보정 후보
stl_plant_012_dried_blood,Plant,plant_012,dried_blood,25,false,범용 보정 후보
stl_plant_012_territory_scratches,Plant,plant_012,territory_scratches,25,false,범용 보정 후보
stl_plant_013_root_cracks,Plant,plant_013,root_cracks,65,true,Plant 대분류 기본 흔적
