link_id,major_type_en,subtype_id,resource_id,weight,required,notes
srl_monstrosity_022_chimeric_organ,Monstrosity,monstrosity_022,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_022_monster_plate,Monstrosity,monstrosity_022,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_022_claw,Monstrosity,monstrosity_022,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_022_fang,Monstrosity,monstrosity_022,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_022_blood_sample,Monstrosity,monstrosity_022,blood_sample,20,false,범용 보정 후보
srl_monstrosity_022_hide,Monstrosity,monstrosity_022,hide,20,false,범용 보정 후보
srl_monstrosity_023_chimeric_organ,Monstrosity,monstrosity_023,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_023_monster_plate,Monstrosity,monstrosity_023,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_023_claw,Monstrosity,monstrosity_023,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_023_fang,Monstrosity,monstrosity_023,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_023_blood_sample,Monstrosity,monstrosity_023,blood_sample,20,false,범용 보정 후보
srl_monstrosity_023_hide,Monstrosity,monstrosity_023,hide,20,false,범용 보정 후보
srl_monstrosity_024_chimeric_organ,Monstrosity,monstrosity_024,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_024_monster_plate,Monstrosity,monstrosity_024,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_024_claw,Monstrosity,monstrosity_024,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_024_fang,Monstrosity,monstrosity_024,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_024_blood_sample,Monstrosity,monstrosity_024,blood_sample,20,false,범용 보정 후보
srl_monstrosity_024_hide,Monstrosity,monstrosity_024,hide,20,false,범용 보정 후보
srl_ooze_001_ooze_core_sample,Ooze,ooze_001,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_001_acidic_slime,Ooze,ooze_001,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_001_slime_sample,Ooze,ooze_001,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_001_acid_gland,Ooze,ooze_001,acid_gland,69,false,점액/산성 분류
srl_ooze_001_scale,Ooze,ooze_001,scale,83,false,수중 분류
srl_ooze_001_blood_sample,Ooze,ooze_001,blood_sample,20,false,범용 보정 후보
srl_ooze_001_hide,Ooze,ooze_001,hide,20,false,범용 보정 후보
srl_ooze_001_claw,Ooze,ooze_001,claw,20,false,범용 보정 후보
srl_ooze_002_ooze_core_sample,Ooze,ooze_002,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_002_acidic_slime,Ooze,ooze_002,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_002_slime_sample,Ooze,ooze_002,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_002_acid_gland,Ooze,ooze_002,acid_gland,69,false,점액/산성 분류
srl_ooze_002_blood_sample,Ooze,ooze_002,blood_sample,20,false,범용 보정 후보
srl_ooze_002_hide,Ooze,ooze_002,hide,20,false,범용 보정 후보
srl_ooze_002_claw,Ooze,ooze_002,claw,20,false,범용 보정 후보
srl_ooze_003_ooze_core_sample,Ooze,ooze_003,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_003_acidic_slime,Ooze,ooze_003,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_003_slime_sample,Ooze,ooze_003,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_003_acid_gland,Ooze,ooze_003,acid_gland,69,false,점액/산성 분류
srl_ooze_003_blood_sample,Ooze,ooze_003,blood_sample,20,false,범용 보정 후보
srl_ooze_003_hide,Ooze,ooze_003,hide,20,false,범용 보정 후보
srl_ooze_003_claw,Ooze,ooze_003,claw,20,false,범용 보정 후보
srl_ooze_004_ooze_core_sample,Ooze,ooze_004,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_004_acidic_slime,Ooze,ooze_004,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_004_slime_sample,Ooze,ooze_004,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_004_acid_gland,Ooze,ooze_004,acid_gland,69,false,점액/산성 분류
srl_ooze_004_scale,Ooze,ooze_004,scale,83,false,수중 분류
srl_ooze_004_blood_sample,Ooze,ooze_004,blood_sample,20,false,범용 보정 후보
srl_ooze_004_hide,Ooze,ooze_004,hide,20,false,범용 보정 후보
srl_ooze_004_claw,Ooze,ooze_004,claw,20,false,범용 보정 후보
srl_ooze_005_ooze_core_sample,Ooze,ooze_005,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_005_acidic_slime,Ooze,ooze_005,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_005_slime_sample,Ooze,ooze_005,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_005_acid_gland,Ooze,ooze_005,acid_gland,69,false,점액/산성 분류
srl_ooze_005_blood_sample,Ooze,ooze_005,blood_sample,20,false,범용 보정 후보
srl_ooze_005_hide,Ooze,ooze_005,hide,20,false,범용 보정 후보
srl_ooze_005_claw,Ooze,ooze_005,claw,20,false,범용 보정 후보
srl_ooze_006_ooze_core_sample,Ooze,ooze_006,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_006_acidic_slime,Ooze,ooze_006,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_006_slime_sample,Ooze,ooze_006,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_006_acid_gland,Ooze,ooze_006,acid_gland,69,false,점액/산성 분류
srl_ooze_006_venom_sac,Ooze,ooze_006,venom_sac,90,true,독성/질병 분류
srl_ooze_006_liver,Ooze,ooze_006,liver,76,false,독성/질병 분류
srl_ooze_006_blood_sample,Ooze,ooze_006,blood_sample,69,false,독성/질병 분류
srl_ooze_006_hide,Ooze,ooze_006,hide,20,false,범용 보정 후보
srl_ooze_006_claw,Ooze,ooze_006,claw,20,false,범용 보정 후보
srl_ooze_007_ooze_core_sample,Ooze,ooze_007,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_007_acidic_slime,Ooze,ooze_007,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_007_slime_sample,Ooze,ooze_007,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_007_acid_gland,Ooze,ooze_007,acid_gland,69,false,점액/산성 분류
srl_ooze_007_blood_sample,Ooze,ooze_007,blood_sample,20,false,범용 보정 후보
srl_ooze_007_hide,Ooze,ooze_007,hide,20,false,범용 보정 후보
srl_ooze_007_claw,Ooze,ooze_007,claw,20,false,범용 보정 후보
srl_ooze_008_ooze_core_sample,Ooze,ooze_008,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_008_acidic_slime,Ooze,ooze_008,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_008_slime_sample,Ooze,ooze_008,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_008_acid_gland,Ooze,ooze_008,acid_gland,69,false,점액/산성 분류
srl_ooze_008_blood_sample,Ooze,ooze_008,blood_sample,20,false,범용 보정 후보
srl_ooze_008_hide,Ooze,ooze_008,hide,20,false,범용 보정 후보
srl_ooze_008_claw,Ooze,ooze_008,claw,20,false,범용 보정 후보
srl_ooze_009_ooze_core_sample,Ooze,ooze_009,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_009_acidic_slime,Ooze,ooze_009,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_009_slime_sample,Ooze,ooze_009,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_009_acid_gland,Ooze,ooze_009,acid_gland,69,false,점액/산성 분류
srl_ooze_009_blood_sample,Ooze,ooze_009,blood_sample,20,false,범용 보정 후보
srl_ooze_009_hide,Ooze,ooze_009,hide,20,false,범용 보정 후보
srl_ooze_009_claw,Ooze,ooze_009,claw,20,false,범용 보정 후보
srl_ooze_010_ooze_core_sample,Ooze,ooze_010,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_010_acidic_slime,Ooze,ooze_010,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_010_slime_sample,Ooze,ooze_010,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_010_acid_gland,Ooze,ooze_010,acid_gland,69,false,점액/산성 분류
srl_ooze_010_blood_sample,Ooze,ooze_010,blood_sample,20,false,범용 보정 후보
srl_ooze_010_hide,Ooze,ooze_010,hide,20,false,범용 보정 후보
srl_ooze_010_claw,Ooze,ooze_010,claw,20,false,범용 보정 후보
srl_ooze_011_ooze_core_sample,Ooze,ooze_011,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_011_acidic_slime,Ooze,ooze_011,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_011_slime_sample,Ooze,ooze_011,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_011_grave_dust,Ooze,ooze_011,grave_dust,90,true,시체형/부패형 분류
srl_ooze_011_blackened_organ_piece,Ooze,ooze_011,blackened_organ_piece,83,false,시체형/부패형 분류
srl_ooze_011_necrotic_bone,Ooze,ooze_011,necrotic_bone,76,false,시체형/부패형 분류
srl_ooze_011_blood_sample,Ooze,ooze_011,blood_sample,69,false,시체형/부패형 분류
srl_ooze_011_ichor_sample,Ooze,ooze_011,ichor_sample,62,false,시체형/부패형 분류
srl_ooze_011_acid_gland,Ooze,ooze_011,acid_gland,69,false,점액/산성 분류
srl_ooze_011_scale,Ooze,ooze_011,scale,83,false,수중 분류
srl_ooze_011_hide,Ooze,ooze_011,hide,20,false,범용 보정 후보
srl_ooze_011_claw,Ooze,ooze_011,claw,20,false,범용 보정 후보
srl_ooze_012_ooze_core_sample,Ooze,ooze_012,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_012_acidic_slime,Ooze,ooze_012,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_012_slime_sample,Ooze,ooze_012,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_012_acid_gland,Ooze,ooze_012,acid_gland,69,false,점액/산성 분류
srl_ooze_012_blood_sample,Ooze,ooze_012,blood_sample,20,false,범용 보정 후보
srl_ooze_012_hide,Ooze,ooze_012,hide,20,false,범용 보정 후보
srl_ooze_012_claw,Ooze,ooze_012,claw,20,false,범용 보정 후보
srl_ooze_013_ooze_core_sample,Ooze,ooze_013,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_013_acidic_slime,Ooze,ooze_013,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_013_slime_sample,Ooze,ooze_013,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_013_acid_gland,Ooze,ooze_013,acid_gland,69,false,점액/산성 분류
srl_ooze_013_blood_sample,Ooze,ooze_013,blood_sample,20,false,범용 보정 후보
srl_ooze_013_hide,Ooze,ooze_013,hide,20,false,범용 보정 후보
srl_ooze_013_claw,Ooze,ooze_013,claw,20,false,범용 보정 후보
srl_ooze_014_ooze_core_sample,Ooze,ooze_014,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_014_acidic_slime,Ooze,ooze_014,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_014_slime_sample,Ooze,ooze_014,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_014_grave_dust,Ooze,ooze_014,grave_dust,90,true,시체형/부패형 분류
srl_ooze_014_blackened_organ_piece,Ooze,ooze_014,blackened_organ_piece,83,false,시체형/부패형 분류
srl_ooze_014_necrotic_bone,Ooze,ooze_014,necrotic_bone,76,false,시체형/부패형 분류
srl_ooze_014_blood_sample,Ooze,ooze_014,blood_sample,69,false,시체형/부패형 분류
srl_ooze_014_ichor_sample,Ooze,ooze_014,ichor_sample,62,false,시체형/부패형 분류
srl_ooze_014_acid_gland,Ooze,ooze_014,acid_gland,69,false,점액/산성 분류
srl_ooze_014_psychic_tissue,Ooze,ooze_014,psychic_tissue,90,true,정신/환각 분류
srl_ooze_014_brain,Ooze,ooze_014,brain,83,false,정신/환각 분류
srl_ooze_014_hide,Ooze,ooze_014,hide,20,false,범용 보정 후보
srl_ooze_014_claw,Ooze,ooze_014,claw,20,false,범용 보정 후보
srl_ooze_015_ooze_core_sample,Ooze,ooze_015,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_015_acidic_slime,Ooze,ooze_015,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_015_slime_sample,Ooze,ooze_015,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_015_acid_gland,Ooze,ooze_015,acid_gland,69,false,점액/산성 분류
srl_ooze_015_blood_sample,Ooze,ooze_015,blood_sample,20,false,범용 보정 후보
srl_ooze_015_hide,Ooze,ooze_015,hide,20,false,범용 보정 후보
srl_ooze_015_claw,Ooze,ooze_015,claw,20,false,범용 보정 후보
srl_ooze_016_ooze_core_sample,Ooze,ooze_016,ooze_core_sample,65,true,Ooze 대분류 기본 자원
srl_ooze_016_acidic_slime,Ooze,ooze_016,acidic_slime,60,false,Ooze 대분류 기본 자원
srl_ooze_016_slime_sample,Ooze,ooze_016,slime_sample,55,false,Ooze 대분류 기본 자원
srl_ooze_016_acid_gland,Ooze,ooze_016,acid_gland,69,false,점액/산성 분류
srl_ooze_016_scale,Ooze,ooze_016,scale,83,false,수중 분류
srl_ooze_016_blood_sample,Ooze,ooze_016,blood_sample,20,false,범용 보정 후보
srl_ooze_016_hide,Ooze,ooze_016,hide,20,false,범용 보정 후보
srl_ooze_016_claw,Ooze,ooze_016,claw,20,false,범용 보정 후보
srl_plant_001_living_seed,Plant,plant_001,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_001_animated_root,Plant,plant_001,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_001_spore_sac,Plant,plant_001,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_001_fungal_mycelium,Plant,plant_001,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_001_slime_sample,Plant,plant_001,slime_sample,90,true,수중 분류
srl_plant_001_scale,Plant,plant_001,scale,83,false,수중 분류
srl_plant_001_blood_sample,Plant,plant_001,blood_sample,20,false,범용 보정 후보
srl_plant_001_hide,Plant,plant_001,hide,20,false,범용 보정 후보
srl_plant_001_claw,Plant,plant_001,claw,20,false,범용 보정 후보
srl_plant_002_living_seed,Plant,plant_002,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_002_animated_root,Plant,plant_002,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_002_spore_sac,Plant,plant_002,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_002_fungal_mycelium,Plant,plant_002,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_002_slime_sample,Plant,plant_002,slime_sample,90,true,수중 분류
srl_plant_002_scale,Plant,plant_002,scale,83,false,수중 분류
srl_plant_002_blood_sample,Plant,plant_002,blood_sample,20,false,범용 보정 후보
srl_plant_002_hide,Plant,plant_002,hide,20,false,범용 보정 후보
srl_plant_002_claw,Plant,plant_002,claw,20,false,범용 보정 후보
srl_plant_003_living_seed,Plant,plant_003,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_003_animated_root,Plant,plant_003,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_003_spore_sac,Plant,plant_003,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_003_fungal_mycelium,Plant,plant_003,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_003_venom_sac,Plant,plant_003,venom_sac,90,true,독성/질병 분류
srl_plant_003_liver,Plant,plant_003,liver,76,false,독성/질병 분류
srl_plant_003_blood_sample,Plant,plant_003,blood_sample,69,false,독성/질병 분류
srl_plant_003_slime_sample,Plant,plant_003,slime_sample,90,true,수중 분류
srl_plant_003_scale,Plant,plant_003,scale,83,false,수중 분류
srl_plant_003_hide,Plant,plant_003,hide,20,false,범용 보정 후보
srl_plant_003_claw,Plant,plant_003,claw,20,false,범용 보정 후보
srl_plant_004_living_seed,Plant,plant_004,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_004_animated_root,Plant,plant_004,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_004_spore_sac,Plant,plant_004,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_004_fungal_mycelium,Plant,plant_004,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_004_slime_sample,Plant,plant_004,slime_sample,90,true,수중 분류
srl_plant_004_scale,Plant,plant_004,scale,83,false,수중 분류
srl_plant_004_blood_sample,Plant,plant_004,blood_sample,20,false,범용 보정 후보
srl_plant_004_hide,Plant,plant_004,hide,20,false,범용 보정 후보
srl_plant_004_claw,Plant,plant_004,claw,20,false,범용 보정 후보
srl_plant_005_living_seed,Plant,plant_005,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_005_animated_root,Plant,plant_005,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_005_spore_sac,Plant,plant_005,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_005_fungal_mycelium,Plant,plant_005,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_005_fey_dust,Plant,plant_005,fey_dust,90,true,요정계 분류
srl_plant_005_fey_charm_fragment,Plant,plant_005,fey_charm_fragment,83,false,요정계 분류
srl_plant_005_dream_pollen,Plant,plant_005,dream_pollen,76,false,요정계 분류
srl_plant_005_slime_sample,Plant,plant_005,slime_sample,90,true,수중 분류
srl_plant_005_scale,Plant,plant_005,scale,83,false,수중 분류
srl_plant_005_blood_sample,Plant,plant_005,blood_sample,20,false,범용 보정 후보
srl_plant_005_hide,Plant,plant_005,hide,20,false,범용 보정 후보
srl_plant_005_claw,Plant,plant_005,claw,20,false,범용 보정 후보
srl_plant_006_living_seed,Plant,plant_006,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_006_animated_root,Plant,plant_006,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_006_spore_sac,Plant,plant_006,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_006_fungal_mycelium,Plant,plant_006,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_006_slime_sample,Plant,plant_006,slime_sample,90,true,수중 분류
srl_plant_006_scale,Plant,plant_006,scale,83,false,수중 분류
srl_plant_006_blood_sample,Plant,plant_006,blood_sample,20,false,범용 보정 후보
srl_plant_006_hide,Plant,plant_006,hide,20,false,범용 보정 후보
srl_plant_006_claw,Plant,plant_006,claw,20,false,범용 보정 후보
srl_plant_007_living_seed,Plant,plant_007,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_007_animated_root,Plant,plant_007,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_007_spore_sac,Plant,plant_007,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_007_fungal_mycelium,Plant,plant_007,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_007_venom_sac,Plant,plant_007,venom_sac,90,true,독성/질병 분류
srl_plant_007_liver,Plant,plant_007,liver,76,false,독성/질병 분류
srl_plant_007_blood_sample,Plant,plant_007,blood_sample,69,false,독성/질병 분류
srl_plant_007_slime_sample,Plant,plant_007,slime_sample,90,true,수중 분류
srl_plant_007_scale,Plant,plant_007,scale,83,false,수중 분류
srl_plant_007_hide,Plant,plant_007,hide,20,false,범용 보정 후보
srl_plant_007_claw,Plant,plant_007,claw,20,false,범용 보정 후보
srl_plant_008_living_seed,Plant,plant_008,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_008_animated_root,Plant,plant_008,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_008_spore_sac,Plant,plant_008,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_008_fungal_mycelium,Plant,plant_008,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_008_psychic_tissue,Plant,plant_008,psychic_tissue,90,true,정신/환각 분류
srl_plant_008_brain,Plant,plant_008,brain,83,false,정신/환각 분류
srl_plant_008_slime_sample,Plant,plant_008,slime_sample,90,true,수중 분류
srl_plant_008_scale,Plant,plant_008,scale,83,false,수중 분류
srl_plant_008_blood_sample,Plant,plant_008,blood_sample,20,false,범용 보정 후보
srl_plant_008_hide,Plant,plant_008,hide,20,false,범용 보정 후보
srl_plant_008_claw,Plant,plant_008,claw,20,false,범용 보정 후보
srl_plant_009_living_seed,Plant,plant_009,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_009_animated_root,Plant,plant_009,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_009_spore_sac,Plant,plant_009,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_009_fungal_mycelium,Plant,plant_009,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_009_slime_sample,Plant,plant_009,slime_sample,90,true,기생/공생 분류
srl_plant_009_brain,Plant,plant_009,brain,76,false,기생/공생 분류
srl_plant_009_ichor_sample,Plant,plant_009,ichor_sample,69,false,기생/공생 분류
srl_plant_009_scale,Plant,plant_009,scale,83,false,수중 분류
srl_plant_009_blood_sample,Plant,plant_009,blood_sample,20,false,범용 보정 후보
srl_plant_009_hide,Plant,plant_009,hide,20,false,범용 보정 후보
srl_plant_009_claw,Plant,plant_009,claw,20,false,범용 보정 후보
srl_plant_010_living_seed,Plant,plant_010,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_010_animated_root,Plant,plant_010,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_010_spore_sac,Plant,plant_010,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_010_fungal_mycelium,Plant,plant_010,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_010_slime_sample,Plant,plant_010,slime_sample,90,true,수중 분류
srl_plant_010_scale,Plant,plant_010,scale,83,false,수중 분류
srl_plant_010_blood_sample,Plant,plant_010,blood_sample,20,false,범용 보정 후보
srl_plant_010_hide,Plant,plant_010,hide,20,false,범용 보정 후보
srl_plant_010_claw,Plant,plant_010,claw,20,false,범용 보정 후보
srl_plant_011_living_seed,Plant,plant_011,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_011_animated_root,Plant,plant_011,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_011_spore_sac,Plant,plant_011,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_011_fungal_mycelium,Plant,plant_011,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_011_slime_sample,Plant,plant_011,slime_sample,90,true,수중 분류
srl_plant_011_scale,Plant,plant_011,scale,83,false,수중 분류
srl_plant_011_blood_sample,Plant,plant_011,blood_sample,20,false,범용 보정 후보
srl_plant_011_hide,Plant,plant_011,hide,20,false,범용 보정 후보
srl_plant_011_claw,Plant,plant_011,claw,20,false,범용 보정 후보
srl_plant_012_living_seed,Plant,plant_012,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_012_animated_root,Plant,plant_012,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_012_spore_sac,Plant,plant_012,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_012_fungal_mycelium,Plant,plant_012,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_012_slime_sample,Plant,plant_012,slime_sample,90,true,수중 분류
srl_plant_012_scale,Plant,plant_012,scale,83,false,수중 분류
srl_plant_012_blood_sample,Plant,plant_012,blood_sample,20,false,범용 보정 후보
srl_plant_012_hide,Plant,plant_012,hide,20,false,범용 보정 후보
srl_plant_012_claw,Plant,plant_012,claw,20,false,범용 보정 후보
srl_plant_013_living_seed,Plant,plant_013,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_013_animated_root,Plant,plant_013,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_013_spore_sac,Plant,plant_013,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_013_fungal_mycelium,Plant,plant_013,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_013_wraith_ectoplasm,Plant,plant_013,wraith_ectoplasm,90,true,영체/결박형 분류
srl_plant_013_grave_dust,Plant,plant_013,grave_dust,83,false,영체/결박형 분류
srl_plant_013_fog_condensate,Plant,plant_013,fog_condensate,76,false,영체/결박형 분류
srl_plant_013_necrotic_bone,Plant,plant_013,necrotic_bone,69,false,영체/결박형 분류
srl_plant_013_fey_dust,Plant,plant_013,fey_dust,90,true,요정계 분류
srl_plant_013_fey_charm_fragment,Plant,plant_013,fey_charm_fragment,83,false,요정계 분류
srl_plant_013_dream_pollen,Plant,plant_013,dream_pollen,76,false,요정계 분류
srl_plant_013_slime_sample,Plant,plant_013,slime_sample,90,true,수중 분류
srl_plant_013_scale,Plant,plant_013,scale,83,false,수중 분류
srl_plant_013_blood_sample,Plant,plant_013,blood_sample,20,false,범용 보정 후보
srl_plant_013_hide,Plant,plant_013,hide,20,false,범용 보정 후보
srl_plant_013_claw,Plant,plant_013,claw,20,false,범용 보정 후보
srl_plant_014_living_seed,Plant,plant_014,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_014_animated_root,Plant,plant_014,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_014_spore_sac,Plant,plant_014,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_014_fungal_mycelium,Plant,plant_014,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_014_grave_dust,Plant,plant_014,grave_dust,90,true,시체형/부패형 분류
srl_plant_014_blackened_organ_piece,Plant,plant_014,blackened_organ_piece,83,false,시체형/부패형 분류
srl_plant_014_necrotic_bone,Plant,plant_014,necrotic_bone,76,false,시체형/부패형 분류
srl_plant_014_blood_sample,Plant,plant_014,blood_sample,69,false,시체형/부패형 분류
srl_plant_014_ichor_sample,Plant,plant_014,ichor_sample,62,false,시체형/부패형 분류
srl_plant_014_slime_sample,Plant,plant_014,slime_sample,90,true,수중 분류
srl_plant_014_scale,Plant,plant_014,scale,83,false,수중 분류
srl_plant_014_hide,Plant,plant_014,hide,20,false,범용 보정 후보
srl_plant_014_claw,Plant,plant_014,claw,20,false,범용 보정 후보
srl_plant_015_living_seed,Plant,plant_015,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_015_animated_root,Plant,plant_015,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_015_spore_sac,Plant,plant_015,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_015_fungal_mycelium,Plant,plant_015,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_015_slime_sample,Plant,plant_015,slime_sample,90,true,수중 분류
srl_plant_015_scale,Plant,plant_015,scale,83,false,수중 분류
srl_plant_015_blood_sample,Plant,plant_015,blood_sample,20,false,범용 보정 후보
srl_plant_015_hide,Plant,plant_015,hide,20,false,범용 보정 후보
srl_plant_015_claw,Plant,plant_015,claw,20,false,범용 보정 후보
srl_plant_016_living_seed,Plant,plant_016,living_seed,65,true,Plant 대분류 기본 자원
srl_plant_016_animated_root,Plant,plant_016,animated_root,60,false,Plant 대분류 기본 자원
srl_plant_016_spore_sac,Plant,plant_016,spore_sac,55,false,Plant 대분류 기본 자원
srl_plant_016_fungal_mycelium,Plant,plant_016,fungal_mycelium,50,false,Plant 대분류 기본 자원
srl_plant_016_slime_sample,Plant,plant_016,slime_sample,90,true,수중 분류
srl_plant_016_scale,Plant,plant_016,scale,83,false,수중 분류
srl_plant_016_blood_sample,Plant,plant_016,blood_sample,20,false,범용 보정 후보
srl_plant_016_hide,Plant,plant_016,hide,20,false,범용 보정 후보
srl_plant_016_claw,Plant,plant_016,claw,20,false,범용 보정 후보
