concept_id,notice_no,route_id,route_name,notice_group,notice_name,concept_no,concept_keyword,public_title,recommended_rank,public_summary,primary_objective,field_situation,unknown_factor,complication,record_target,failure_condition,follow_up,public_notice_text
concept_063_01,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,1,체내 흑마석 반응,흑마석 섭취 개체 포획 – 체내 흑마석 반응,상급,"체내 흑마석 반응 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 체내 흑마석 반응와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 체내 흑마석 반응] 체내 흑마석 반응 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 체내 흑마석 반응와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_063_02,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,2,결정 성장 증상,흑마석 섭취 개체 포획 – 결정 성장 증상,상급,"결정 성장 증상 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 결정 성장 증상와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 결정 성장 증상] 결정 성장 증상 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 결정 성장 증상와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_063_03,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,3,원석 반응 추적,흑마석 섭취 개체 포획 – 원석 반응 추적,상급,"원석 반응 추적 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 원석 반응 추적와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 원석 반응 추적] 원석 반응 추적 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 원석 반응 추적와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_063_04,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,4,광맥 주변 섭취,흑마석 섭취 개체 포획 – 광맥 주변 섭취,상급,"광맥 주변 섭취 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 광맥 주변 섭취와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 광맥 주변 섭취] 광맥 주변 섭취 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 광맥 주변 섭취와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_063_05,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,5,정제 실패품 섭취,흑마석 섭취 개체 포획 – 정제 실패품 섭취,상급,"정제 실패품 섭취 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 정제 실패품 섭취와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 정제 실패품 섭취] 정제 실패품 섭취 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 정제 실패품 섭취와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_063_06,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,6,체액 결정화,흑마석 섭취 개체 포획 – 체액 결정화,상급,"체액 결정화 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 체액 결정화와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 체액 결정화] 체액 결정화 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 체액 결정화와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_063_07,63,hunter,사냥꾼,잔향 변이 사냥,흑마석 섭취 개체 포획,7,생포 후 인계,흑마석 섭취 개체 포획 – 생포 후 인계,상급,"생포 후 인계 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.","잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다.",현장에서는 생포 후 인계와 관련된 비정상 반응이 확인되었다. 표적이 가디언화 단계에 접근했는지와 장소의 던전화 여부를 판정해야 한다.,"잔향 영향이 단순 변이인지, 잔향 3레벨 오염과 가디언화로 이어지는 징후인지 확인해야 한다.","가디언화가 확인되면 해당 개체와 던전 몬스터는 던전 밖으로 이탈하지 못하지만, 접근한 민간인은 내부에 고립될 수 있다.","잔향 반응값, 룬·흑마석 흔적, 중심 개체 행동, 공간 변화, 던전 경계 기록.",가디언화 징후를 놓치거나 던전 발생 경계를 적시에 차단하지 못한다.,던전 형성 또는 가디언 결속이 확인되면 던전 대응 공고로 전환한다.,"[흑마석 섭취 개체 포획 – 생포 후 인계] 생포 후 인계 사안이 접수되었다. 연맹은 이를 흑마석 섭취 개체 포획 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 잔향·룬·흑마석 반응과 던전 발생 가능성을 확인하되, 안개권 임무로 확대하지 않는다. 현장에서는 생포 후 인계와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_01,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,1,공격성 급증,고위험 변이체 제압 – 공격성 급증,상급,"공격성 급증 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 공격성 급증와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 공격성 급증] 공격성 급증 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 공격성 급증와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_02,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,2,급속 변질 진행,고위험 변이체 제압 – 급속 변질 진행,상급,"급속 변질 진행 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 급속 변질 진행와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 급속 변질 진행] 급속 변질 진행 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 급속 변질 진행와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_03,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,3,반복 출몰 피해,고위험 변이체 제압 – 반복 출몰 피해,상급,"반복 출몰 피해 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 반복 출몰 피해와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 반복 출몰 피해] 반복 출몰 피해 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 반복 출몰 피해와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_04,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,4,감각 기관 과발달,고위험 변이체 제압 – 감각 기관 과발달,상급,"감각 기관 과발달 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 감각 기관 과발달와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 감각 기관 과발달] 감각 기관 과발달 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 감각 기관 과발달와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_05,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,5,재생 능력 이상,고위험 변이체 제압 – 재생 능력 이상,상급,"재생 능력 이상 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 재생 능력 이상와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 재생 능력 이상] 재생 능력 이상 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 재생 능력 이상와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_06,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,6,포획 실패 후 재출몰,고위험 변이체 제압 – 포획 실패 후 재출몰,상급,"포획 실패 후 재출몰 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 포획 실패 후 재출몰와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 포획 실패 후 재출몰] 포획 실패 후 재출몰 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 포획 실패 후 재출몰와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_064_07,64,hunter,사냥꾼,잔향 변이 사냥,고위험 변이체 제압,7,다수 피해 발생,고위험 변이체 제압 – 다수 피해 발생,상급,"다수 피해 발생 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다.","표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다.","현장에서는 다수 피해 발생와 관련된 피해, 증언, 흔적이 확인되었다. 실제 몬스터의 분류와 전투 방식은 별도 판정 테이블로 확정한다.","표적의 몬스터 분류, 잔향 반응 단계, 피해 속성, 근거리·원거리 성향, 비행 여부, 군집 여부를 별도 판정해야 한다.","표적의 변이가 빠르게 진행될 수 있으며, 지연될수록 피해 범위와 제압 난도가 상승한다.","피해 양상, 이동 흔적, 목격 증언, 잔향 반응값, 변이 증상, 제압 결과 기록.",표적을 놓치거나 제압에 실패하여 피해가 확대된다.,가디언화 또는 공간 결속이 확인되면 사냥꾼 공고를 중단하고 던전 대응 공고로 전환한다.,"[고위험 변이체 제압 – 다수 피해 발생] 다수 피해 발생 사안이 접수되었다. 연맹은 이를 고위험 변이체 제압 공고로 분류하고, 표적의 위치 확인과 신속한 제압을 요청한다. 주요 목표는 표적명을 확정하지 않고 피해 양상과 잔향 반응을 확인한 뒤, 사냥 가능한 상태에서 제압한다. 현장에서는 다수 피해 발생와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_065_01,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 전조 차단,1,잔향 농도 급상승,가디언화 전조 차단 – 잔향 농도 급상승,상급,"잔향 농도 급상승 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다.","중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다.","현장에서는 잔향 농도 급상승와 관련된 비정상 행동과 잔향 반응이 확인되었다. 아직 사냥 가능한 변이체인지, 던전 대응 대상으로 전환되어야 하는지 현장 판정이 필요하다.","해당 개체가 잔향 3레벨에 도달했는지, 가디언화가 완료되었는지, 아직 사냥꾼이 차단 가능한 단계인지 확인해야 한다.","가디언화가 완료되면 해당 장소는 던전화되며, 개체와 내부 몬스터는 던전 밖으로 이탈하지 못하지만 진입자는 고립될 수 있다.","잔향 반응값, 중심 개체 행동, 고착 위치, 공간 반응, 피해 확산 속도, 차단 결과 기록.",가디언화 전조를 차단하지 못해 장소가 던전화된다.,가디언화 완료 확인 시 즉시 던전 대응 공고로 전환한다.,"[가디언화 전조 차단 – 잔향 농도 급상승] 잔향 농도 급상승 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다. 주요 목표는 중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다. 현장에서는 잔향 농도 급상승와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_065_02,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 전조 차단,2,영역 고착 행동,가디언화 전조 차단 – 영역 고착 행동,상급,"영역 고착 행동 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다.","중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다.","현장에서는 영역 고착 행동와 관련된 비정상 행동과 잔향 반응이 확인되었다. 아직 사냥 가능한 변이체인지, 던전 대응 대상으로 전환되어야 하는지 현장 판정이 필요하다.","해당 개체가 잔향 3레벨에 도달했는지, 가디언화가 완료되었는지, 아직 사냥꾼이 차단 가능한 단계인지 확인해야 한다.","가디언화가 완료되면 해당 장소는 던전화되며, 개체와 내부 몬스터는 던전 밖으로 이탈하지 못하지만 진입자는 고립될 수 있다.","잔향 반응값, 중심 개체 행동, 고착 위치, 공간 반응, 피해 확산 속도, 차단 결과 기록.",가디언화 전조를 차단하지 못해 장소가 던전화된다.,가디언화 완료 확인 시 즉시 던전 대응 공고로 전환한다.,"[가디언화 전조 차단 – 영역 고착 행동] 영역 고착 행동 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다. 주요 목표는 중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다. 현장에서는 영역 고착 행동와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_065_03,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 전조 차단,3,공간 반응 전조,가디언화 전조 차단 – 공간 반응 전조,상급,"공간 반응 전조 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다.","중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다.","현장에서는 공간 반응 전조와 관련된 비정상 행동과 잔향 반응이 확인되었다. 아직 사냥 가능한 변이체인지, 던전 대응 대상으로 전환되어야 하는지 현장 판정이 필요하다.","해당 개체가 잔향 3레벨에 도달했는지, 가디언화가 완료되었는지, 아직 사냥꾼이 차단 가능한 단계인지 확인해야 한다.","가디언화가 완료되면 해당 장소는 던전화되며, 개체와 내부 몬스터는 던전 밖으로 이탈하지 못하지만 진입자는 고립될 수 있다.","잔향 반응값, 중심 개체 행동, 고착 위치, 공간 반응, 피해 확산 속도, 차단 결과 기록.",가디언화 전조를 차단하지 못해 장소가 던전화된다.,가디언화 완료 확인 시 즉시 던전 대응 공고로 전환한다.,"[가디언화 전조 차단 – 공간 반응 전조] 공간 반응 전조 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다. 주요 목표는 중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다. 현장에서는 공간 반응 전조와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
concept_065_04,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 전조 차단,4,빛 회피 심화,가디언화 전조 차단 – 빛 회피 심화,상급,"빛 회피 심화 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다.","중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다.","현장에서는 빛 회피 심화와 관련된 비정상 행동과 잔향 반응이 확인되었다. 아직 사냥 가능한 변이체인지, 던전 대응 대상으로 전환되어야 하는지 현장 판정이 필요하다.","해당 개체가 잔향 3레벨에 도달했는지, 가디언화가 완료되었는지, 아직 사냥꾼이 차단 가능한 단계인지 확인해야 한다.","가디언화가 완료되면 해당 장소는 던전화되며, 개체와 내부 몬스터는 던전 밖으로 이탈하지 못하지만 진입자는 고립될 수 있다.","잔향 반응값, 중심 개체 행동, 고착 위치, 공간 반응, 피해 확산 속도, 차단 결과 기록.",가디언화 전조를 차단하지 못해 장소가 던전화된다.,가디언화 완료 확인 시 즉시 던전 대응 공고로 전환한다.,"[가디언화 전조 차단 – 빛 회피 심화] 빛 회피 심화 사안이 접수되었다. 연맹은 이를 가디언화 전조 차단 공고로 분류하고, 가디언화 이전 단계에서의 차단을 요청한다. 주요 목표는 중심 개체의 위치와 잔향 반응을 확인하고, 가디언화가 완료되기 전에 제압 또는 격리한다. 현장에서는 빛 회피 심화와 관련된 피해와 흔적을 확인하고, 연맹은 기록과 증거 확보를 우선한다."
